T000000958	DL205	2014-01-07	2014-01-08	E	68	370
T000000959	DL205	2014-01-07	2014-01-08	F	142	455
T000000960	DL205	2014-01-07	2014-01-08	B	190	440
T000000961	DL205	2014-01-08	2014-01-09	E	151	369
T000000962	DL205	2014-01-08	2014-01-09	F	103	454
T000000963	DL205	2014-01-08	2014-01-09	B	169	439
T000000964	DL205	2014-01-09	2014-01-10	E	89	382
T000000965	DL205	2014-01-09	2014-01-10	F	179	467
T000000966	DL205	2014-01-09	2014-01-10	B	162	452
T000000967	DL205	2014-01-10	2014-01-11	E	163	325
T000000968	DL205	2014-01-10	2014-01-11	F	105	410
T000000969	DL205	2014-01-10	2014-01-11	B	124	395
T000000970	KE11	2013-12-25	2013-12-26	E	179	468
T000000971	KE11	2013-12-25	2013-12-26	F	174	553
T000000972	KE11	2013-12-25	2013-12-26	B	149	538
T000000973	KE11	2013-12-26	2013-12-27	E	67	368
T000000974	KE11	2013-12-26	2013-12-27	F	181	453
T000000975	KE11	2013-12-26	2013-12-27	B	43	438
T000000976	KE11	2013-12-27	2013-12-28	E	188	428
T000000977	KE11	2013-12-27	2013-12-28	F	78	513
T000000978	KE11	2013-12-27	2013-12-28	B	175	498
T000000979	KE11	2013-12-28	2013-12-29	E	48	438
T000000980	KE11	2013-12-28	2013-12-29	F	27	523
T000000981	KE11	2013-12-28	2013-12-29	B	165	508
T000000982	KE11	2013-12-29	2013-12-30	E	28	428
T000000983	KE11	2013-12-29	2013-12-30	F	174	513
T000000984	KE11	2013-12-29	2013-12-30	B	44	498
T000000985	KE11	2013-12-30	2013-12-31	E	62	404
T000000986	KE11	2013-12-30	2013-12-31	F	150	489
T000000987	KE11	2013-12-30	2013-12-31	B	153	474
T000000988	KE11	2013-12-31	2014-01-01	E	17	412
T000000989	KE11	2013-12-31	2014-01-01	F	169	497
T000000990	KE11	2013-12-31	2014-01-01	B	139	482
T000000991	KE11	2014-01-01	2014-01-02	E	25	411
T000000992	KE11	2014-01-01	2014-01-02	F	175	496
T000000993	KE11	2014-01-01	2014-01-02	B	22	481
T000000994	KE11	2014-01-02	2014-01-03	E	31	410
T000000995	KE11	2014-01-02	2014-01-03	F	118	495
T000000996	KE11	2014-01-02	2014-01-03	B	115	480
T000000997	KE11	2014-01-03	2014-01-04	E	81	491
T000000998	KE11	2014-01-03	2014-01-04	F	103	576
T000000999	KE11	2014-01-03	2014-01-04	B	37	561
T000001000	KE11	2014-01-04	2014-01-05	E	56	563
T000001001	KE11	2014-01-04	2014-01-05	F	68	648
T000001002	KE11	2014-01-04	2014-01-05	B	196	633
T000001003	KE11	2014-01-05	2014-01-06	E	170	454
T000001004	KE11	2014-01-05	2014-01-06	F	140	539
T000001005	KE11	2014-01-05	2014-01-06	B	151	524
T000001006	KE11	2014-01-06	2014-01-07	E	82	297
T000001007	KE11	2014-01-06	2014-01-07	F	19	382
T000001008	KE11	2014-01-06	2014-01-07	B	16	367
T000001009	KE11	2014-01-07	2014-01-08	E	46	366
T000001010	KE11	2014-01-07	2014-01-08	F	90	451
T000001011	KE11	2014-01-07	2014-01-08	B	160	436
T000001012	KE11	2014-01-08	2014-01-09	E	38	543
T000001013	KE11	2014-01-08	2014-01-09	F	97	628
T000001014	KE11	2014-01-08	2014-01-09	B	149	613
T000001015	KE11	2014-01-09	2014-01-10	E	127	520
T000001016	KE11	2014-01-09	2014-01-10	F	68	605
T000001017	KE11	2014-01-09	2014-01-10	B	145	590
T000001018	KE11	2014-01-10	2014-01-11	E	139	415
T000001019	KE11	2014-01-10	2014-01-11	F	197	500
T000001020	KE11	2014-01-10	2014-01-11	B	126	485
T000001021	MU590	2013-12-25	2013-12-26	E	53	389
T000001022	MU590	2013-12-25	2013-12-26	F	59	474
T000001023	MU590	2013-12-25	2013-12-26	B	154	459
T000001024	MU590	2013-12-26	2013-12-27	E	77	351
T000001025	MU590	2013-12-26	2013-12-27	F	51	436
T000001026	MU590	2013-12-26	2013-12-27	B	179	421
T000001027	MU590	2013-12-27	2013-12-28	E	135	420
T000001028	MU590	2013-12-27	2013-12-28	F	10	505
T000001029	MU590	2013-12-27	2013-12-28	B	149	490
T000001030	MU590	2013-12-28	2013-12-29	E	13	385
T000001031	MU590	2013-12-28	2013-12-29	F	121	470
T000001032	MU590	2013-12-28	2013-12-29	B	40	455
T000001033	MU590	2013-12-29	2013-12-30	E	82	425
T000001034	MU590	2013-12-29	2013-12-30	F	111	510
T000001035	MU590	2013-12-29	2013-12-30	B	90	495
T000001036	MU590	2013-12-30	2013-12-31	E	63	425
T000001037	MU590	2013-12-30	2013-12-31	F	132	510
T000001038	MU590	2013-12-30	2013-12-31	B	146	495
T000001039	MU590	2013-12-31	2014-01-01	E	73	428
T000001040	MU590	2013-12-31	2014-01-01	F	192	513
T000001041	MU590	2013-12-31	2014-01-01	B	162	498
T000001042	MU590	2014-01-01	2014-01-02	E	25	432
T000001043	MU590	2014-01-01	2014-01-02	F	156	517
T000001044	MU590	2014-01-01	2014-01-02	B	97	502
T000001045	MU590	2014-01-02	2014-01-03	E	68	446
T000001046	MU590	2014-01-02	2014-01-03	F	156	531
T000001047	MU590	2014-01-02	2014-01-03	B	188	516
T000001048	MU590	2014-01-03	2014-01-04	E	72	400
T000001049	MU590	2014-01-03	2014-01-04	F	145	485
T000001050	MU590	2014-01-03	2014-01-04	B	177	470
T000001051	MU590	2014-01-04	2014-01-05	E	173	400
T000001052	MU590	2014-01-04	2014-01-05	F	34	485
T000001053	MU590	2014-01-04	2014-01-05	B	43	470
T000001054	MU590	2014-01-05	2014-01-06	E	141	352
T000001055	MU590	2014-01-05	2014-01-06	F	133	437
T000001056	MU590	2014-01-05	2014-01-06	B	128	422
T000001057	MU590	2014-01-06	2014-01-07	E	22	364
T000001058	MU590	2014-01-06	2014-01-07	F	141	449
T000001059	MU590	2014-01-06	2014-01-07	B	121	434
T000001060	MU590	2014-01-07	2014-01-08	E	168	387
T000001061	MU590	2014-01-07	2014-01-08	F	176	472
T000001062	MU590	2014-01-07	2014-01-08	B	15	457
T000001063	MU590	2014-01-08	2014-01-09	E	197	369
T000001064	MU590	2014-01-08	2014-01-09	F	177	454
T000001065	MU590	2014-01-08	2014-01-09	B	163	439
T000001066	MU590	2014-01-09	2014-01-10	E	159	335
T000001067	MU590	2014-01-09	2014-01-10	F	184	420
T000001068	MU590	2014-01-09	2014-01-10	B	169	405
T000001069	MU590	2014-01-10	2014-01-11	E	32	472
T000001070	MU590	2014-01-10	2014-01-11	F	51	557
T000001071	MU590	2014-01-10	2014-01-11	B	193	542
T000001072	MU589	2013-12-25	2013-12-26	E	128	457
T000001073	MU589	2013-12-25	2013-12-26	F	71	542
T000001074	MU589	2013-12-25	2013-12-26	B	91	527
T000001075	MU589	2013-12-26	2013-12-27	E	80	479
T000001076	MU589	2013-12-26	2013-12-27	F	14	564
T000001077	MU589	2013-12-26	2013-12-27	B	144	549
T000001078	MU589	2013-12-27	2013-12-28	E	178	425
T000001079	MU589	2013-12-27	2013-12-28	F	113	510
T000001080	MU589	2013-12-27	2013-12-28	B	150	495
T000001081	MU589	2013-12-28	2013-12-29	E	32	455
T000001082	MU589	2013-12-28	2013-12-29	F	81	540
T000001083	MU589	2013-12-28	2013-12-29	B	185	525
T000001084	MU589	2013-12-29	2013-12-30	E	21	388
T000001085	MU589	2013-12-29	2013-12-30	F	22	473
T000001086	MU589	2013-12-29	2013-12-30	B	186	458
T000001087	MU589	2013-12-30	2013-12-31	E	111	509
T000001088	MU589	2013-12-30	2013-12-31	F	78	594
T000001089	MU589	2013-12-30	2013-12-31	B	69	579
T000001090	MU589	2013-12-31	2014-01-01	E	78	487
T000001091	MU589	2013-12-31	2014-01-01	F	62	572
T000001092	MU589	2013-12-31	2014-01-01	B	162	557
T000001093	MU589	2014-01-01	2014-01-02	E	164	403
T000001094	MU589	2014-01-01	2014-01-02	F	192	488
T000001095	MU589	2014-01-01	2014-01-02	B	71	473
T000001096	MU589	2014-01-02	2014-01-03	E	103	452
T000001097	MU589	2014-01-02	2014-01-03	F	188	537
T000001098	MU589	2014-01-02	2014-01-03	B	129	522
T000001099	MU589	2014-01-03	2014-01-04	E	47	365
T000001100	MU589	2014-01-03	2014-01-04	F	69	450
T000001101	MU589	2014-01-03	2014-01-04	B	18	435
T000001102	MU589	2014-01-04	2014-01-05	E	131	344
T000001103	MU589	2014-01-04	2014-01-05	F	49	429
T000001104	MU589	2014-01-04	2014-01-05	B	102	414
T000001105	MU589	2014-01-05	2014-01-06	E	110	475
T000001106	MU589	2014-01-05	2014-01-06	F	62	560
T000001107	MU589	2014-01-05	2014-01-06	B	73	545
T000001108	MU589	2014-01-06	2014-01-07	E	53	453
T000001109	MU589	2014-01-06	2014-01-07	F	104	538
T000001110	MU589	2014-01-06	2014-01-07	B	52	523
T000001111	MU589	2014-01-07	2014-01-08	E	101	418
T000001112	MU589	2014-01-07	2014-01-08	F	137	503
T000001113	MU589	2014-01-07	2014-01-08	B	50	488
T000001114	MU589	2014-01-08	2014-01-09	E	138	421
T000001115	MU589	2014-01-08	2014-01-09	F	128	506
T000001116	MU589	2014-01-08	2014-01-09	B	156	491
T000001117	MU589	2014-01-09	2014-01-10	E	170	353
T000001118	MU589	2014-01-09	2014-01-10	F	154	438
T000001119	MU589	2014-01-09	2014-01-10	B	68	423
T000001120	MU589	2014-01-10	2014-01-11	E	73	472
T000001121	MU589	2014-01-10	2014-01-11	F	28	557
T000001122	MU589	2014-01-10	2014-01-11	B	113	542
